Title,Company,Company Link,Date,Job Link,Description,Insights
Senior Infrastructure Engineer| Up to $6500|East,JULIAN GREY CORPORATE ADVISORY PTE. LTD.,,2024-09-09,https://www.linkedin.com/jobs/view/4019763308/?eBP=NON_CHARGEABLE_CHANNEL&refId=3%2BH%2FrdeLWZPF9LRxobZc6w%3D%3D&trackingId=fqgeCNUzF28pGgR6QpU%2Fqw%3D%3D&trk=flagship3_search_srp_jobs,"About the job
This job is sourced from a job board. Learn More
Company’s Profile

Julian Grey’s client is a solution provider for security and enterprise applications.

Responsibilities


Manage network, OS, storage, and backup tasks.
Collaborate on system development, covering design, implementation, integration, and testing.
Provide 24x7 support, implementing quick resolutions to minimize unplanned outages.
Maintain detailed programmatic and technical documentation.
Engage with external stakeholders and clients to ensure efficient resolution.


Requirements


Degree in Computer Science, Computer Engineering, or Information Technology.


Follow us for more updates, interview tips!

https://www.instagram.com/juliangreygroup/

https://www.linkedin.com/company/juliangreygroup/

https://www.facebook.com/juliangreygroup/

Our telegram channel for job opportunities - https://t.me/jobopportunitiessg

Please WA Bryan Tay @ 97559161Shortlisted candidates will be notified

Bryan Tay

Reg No. R23112463

Julian Grey Corporate Advisory Pte. Ltd.

EA License No: 19C9568

Desired Skills and Experience
Technical Documentation, Cluster, ICT, Azure, Hardware, Active Directory, VMware, Scripting, Information Technology, Windows Server, Red Hat Linux, Networking, CentOS, Windows, ITIL, Virtualization, Linux","['HybridMatches your job preferences, workplace type is Hybrid. Full-timeMatches your job preferences, job type is Full-time. Mid-Senior level', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about this company']"
Software Engineer (.NET),ALPHAWAVE PTE LTD,,2024-09-09,https://www.linkedin.com/jobs/view/4019761491/?eBP=NON_CHARGEABLE_CHANNEL&refId=3%2BH%2FrdeLWZPF9LRxobZc6w%3D%3D&trackingId=BSsf0y4U0eL4x2sNnlwVbw%3D%3D&trk=flagship3_search_srp_jobs,"About the job
This job is sourced from a job board. Learn More
Job Overview

Alphawave is looking for Software Engineers who are passionate in Software Development to join our Property and Carpark technology team. We help our clients rethink and reshape their business processes. If you are a techie who likes to solve challenges with innovative solutions, we are looking for you!

DUTIES & RESPONSIBLITIES


Coding, Functionality Testing, deliver Application Software and Instructional Documents.
Develop function modules, web services, system interface for the layout, visual appearance and usability of a website.
Preparation and updating of project deliverables such as Functional Specifications and other related system documents.
Provide system/technical support to users on all system related enquiries.


Qualifications And Requirements


Bachelor’s degree in Computer Science/Engineering or related field with a minimum of 2 years relevant working experience preferred.
Degrees from related fields and experienced candidates will also be considered.
Must have proven experience with C#, Visual Studio, IIS, SQL, web services, CSS, AJAX, Javascript, XML etc.
Strong understanding of SQL databases, writing and optimizing queries.
Experience in SVN and/or mobile application development will be advantageous.
Fintech industry experience is a plus.
Good and positive working attitude
Willing to learn and pick up new skills.
Able to handle pressure and work with tight deadlines.
Able to work well individually and in a team.
Self motivated, with a sense of ownership.


Desired Skills and Experience
Usability, creative work, Web Services, .NET, XML, Application Development, JavaScript, SQL, AJAX, Writing, Databases, Layout, Software Development, Visual Studio","['Full-timeMatches your job preferences, job type is Full-time. Entry level', 'Skills: Databases, Subversion, +8 more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about this company']"
Software Developer,AVATAR TECHNO SERVICES PTE. LTD.,,2024-09-09,https://www.linkedin.com/jobs/view/4019760524/?eBP=NON_CHARGEABLE_CHANNEL&refId=3%2BH%2FrdeLWZPF9LRxobZc6w%3D%3D&trackingId=lLpRg8ewyaZDwfcXp%2FZx9Q%3D%3D&trk=flagship3_search_srp_jobs,"About the job
This job is sourced from a job board. Learn More
Job Scope


Designing, implementing and maintaining applications.
Contributing in all phases of the development lifecycle.
Writing testable, scalable and efficient code.
Test and debug new applications and updates.
Maintain up to date code documentation.
Participating in code reviews.


Skills Required


3+ years of experience in Java , Angular or react Js or .Net or Java Scripts or Agile tecnologies
Bachelor’s Degree/Diploma in IT or related field


Desired Skills and Experience
CSS, .NET, HTML, MySQL, Agile, JavaScript, SQL, Python, Writing, Angular, Java, C#, API, Databases, Software Development, C++","['On-siteMatches your job preferences, workplace type is On-site. Full-timeMatches your job preferences, job type is Full-time. Mid-Senior level', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about this company']"
Software Engineer (SQL | .NET) - Perm,GMP TECHNOLOGIES (S) PTE LTD,,2024-09-09,https://www.linkedin.com/jobs/view/4019763305/?eBP=NON_CHARGEABLE_CHANNEL&refId=3%2BH%2FrdeLWZPF9LRxobZc6w%3D%3D&trackingId=hIjh%2FlgL98Rd5ZocDlo83A%3D%3D&trk=flagship3_search_srp_jobs,"About the job
This job is sourced from a job board. Learn More
Responsibilities


Create and execute unit tests to verify code functionality
Build and implement web-based application that support and address key business challenges
Troubleshoot, debug and resolve software defects
Documentation of end user requirements, design, coding and test scripts
Continuous improvements to existing application for better end user experiences
Provide technical assistance to legacy software


Requirements


Degree in Computer science/ Information Technology or equivalent, with at least 3 years of relevant experiences
SQL knowledge is a must
Ability to apply JQuery, High chart JS, JavaScript HTML5, CSS
Basic knowledge on basic VB script, ASP.NET Core
Basic understanding on Oracle or SQL server database core
Familiar with object-oriented programming technical skills and design principles
Experience with Tableau is advantageous
Experience in manufacturing field will be beneficial
Candidate (s) with no experiences but possessing relevant academic exposure in software application development and troubleshooting can be considered


To apply, please visit www.gmprecruit.com and search for Job Reference: 24560

To learn more about this opportunity, please contact Yingying at yingying.lai@gmprecruit.com

We regret that only shortlisted candidates will be notified.

GMP Technologies (S) Pte Ltd | EA Licence: 11C3793 | EA Personnel: Lai Yingying | Registration No: R1110239

Desired Skills and Experience
Tableau, ASPNet, Troubleshooting, CSS, Oracle, .NET, Application Development, JavaScript, HTML5, Developing Web applications, SQL, Software support, SQL Server, Manufacturing","['On-siteMatches your job preferences, workplace type is On-site. Full-timeMatches your job preferences, job type is Full-time. Entry level', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about this company']"
Fabrica AI Software Intern,FABRICA ROBOTICS PTE. LTD.,,2024-09-09,https://www.linkedin.com/jobs/view/4019763300/?eBP=NON_CHARGEABLE_CHANNEL&refId=3%2BH%2FrdeLWZPF9LRxobZc6w%3D%3D&trackingId=1JOQgLgrOHPGD4Nn6JBvJg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
This job is sourced from a job board. Learn More
Fabrica AI is reinventing how robots are developed. Currently novel robots take 5-20 years. We are building a design automation platform to bring it down to a month, and have already demonstrated significant progress by developing tile grouting robots in record time. Robotics simulation and reinforcement learning has been advancing a lot making it 1000x cheaper to train robots compared to 5 years ago, and as Jensen Huang said at Nvidia GTC 2024, ""the ChatGPT moment for robotics may be just around the corner."" A couple other companies are building on the same paradigm shift but we are the only ones using it to automate hardware design, not just software.

Building robots and a design automation platform together brings great synergy - the platform helps us develop robots faster than anyone else and the robots allow us to gather data and do experiments at scale. Data gathering can be done through partnerships with other robotics companies, but doing experiments is crucial for grounding the platform in reality and ensuring its usefulness. The grouting robots are already deploying daily at construction sites and bringing value to clients. We are currently negotiating sales worth around 500k USD. With manufacturing cost multiple times lower than companies using a traditional robotic arm, our robots have an ROI in weeks. Our robot is also small and simple to use, operating from a single button without the need to upload floorplans or do any complex setup. Soon we would be expanding into other simple and valuable robots for the construction industry.

We’ve raised over 2.5m USD from Hoxton Ventures, Credo Ventures, our Professor from Cambridge University, Woh Hup, and the owner of BHCC (listed construction company). We’ve 2500sqft of space in Singapore where we have over 20 team members, and 1200sqft of space in Czechia where we have our software team.

Jakub Suchanek (CEO) has an engineering degree from the University of Cambridge and experience working on self-driving cars at Wayve and machine learning at Granta Innovation and Wacker. He is a worldwide winner of NASA SpaceApps and has won bronze medals in International Olympiads in Informatics and Physics.

Ronald Luc (CTO) earned a degree in Math and Computer Science from Masaryk University, where he was a teaching assistant, and supervised several deep learning theses. He has years of industry experience in both machine learning and self driving cars. With Jakub he won TechFest Munich, one of the EU’s top hackathons; and represented Czechia at the International Olympiad in Informatics.

Keefe Wayne Teo (COO & CFO), a University of Cambridge engineering graduate, served as president of Hackbridge.io, promoting entrepreneurship in tech. He has 100+ citations in research journals and four papers on sustainable energy. He previously worked at Entrepreneur First and has business development experience from other companies.

Website: https://www.fabrica.ai/ (and various press releases, awards, etc.)

Latest Grouting Robot Demo: https://www.youtube.com/watch?v=AVWjmaMuYM0

Fabricator videos

https://www.youtube.com/watch?v=4aoQ4QaEOPQ

https://www.youtube.com/watch?v=xnENP7zWzEM

https://youtu.be/qXpkFeEidac

https://www.youtube.com/watch?v=5SBiEBLMQ9k

Your Internship Would Revolve Around Real-world Industry Deployments Taking Us From a TRL Of 7 To 9. You May Be Remunerated With a Combination Of Salary And Share Options. As An SGInnovate Partner Company, We Can Offer a Monthly S$3000 SGD In Stipend Under The SGI Summation Program For Undergraduates, More For Masters, PhD Students. The Following Tracks Are Available, You Would Probably Be Doing a Couple Of Them Up To Your Preference, With Examples Of What Has Been Done By Previous Interns


 (Software) Create new data generator for object detection (ideal is some experience with Blender/Unreal/Unity)
 (Deep Learning and Machine Learning): Train, and evaluate our computer vision model fine-tuned on synthetic data on a real-world test set.
 (Deep Learning engineering): Go through the list of researched libraries, use them to integrate the model into ROS2, and evaluate (compute) performance. Test performance uplift on low-power DL co-processors.
 (algorithms) Write an algorithm to turn object detection bounding boxes in pixel space to 3D space using known constraints (baseline algo already researched). Turn it into a ROS2 node.
 Robotics DevOps & Real World Industry Trials (must be in Singapore)
Understand the whole project and run our ROS2 stack on real HW.
Create reproducible testing methodology and evaluate metrics on the HW.
Be in charge of the robots on the construction site.
Explore and procure new parts/new materials for robot functionality improvement


A Great Candidate Would Possess The Following


Motivation to build a great product and great codebase using the most recent tech stack for the slowly coming robotics revolution
Value the direct impact on the product and proximity to clients at a startup and the growth potential of a startup
Willing to work without a very well defined job scope and willing to adapt to changes week on week
Ability to think of metrics to measure progress and deciding based on back of the envelope calculations
Keenness to do more than is expected, impact driven
Excited about robotics and similar technical areas and exploring them in extracurricular projects
Growth mindset driven


For roles 1-4, can be in person in Singapore and Czechia or remote.

Our development process is very iterative and agile. Thus, there would not be a concrete plan more than 2 weeks ahead and your role/tasks is/are likely to evolve over time. Besides, a lot of testing has to be done on a construction site. If you like this process, you’d be a good fit for us. You would thus play a significant part in deciding how your work would contribute to our overall goals. Please email your resume to careers@fabrica.ai if you are interested. Thank you!

Desired Skills and Experience
Press Releases, Deep learning, Machine Learning, Construction, Hardware, Informatics, Computer Vision, 3D, Fabrication, Entrepreneurship, Welding, Trials, Revolution, Robotics, Business Development, Creative Thinking, Manufacturing, Ability To Learn, C++","['InternshipMatches your job preferences, job type is Internship.', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about this company']"
IT Infrastructure Engineer with verification,Eames Consulting,,2024-09-09,https://www.linkedin.com/jobs/view/4019964834/?eBP=NON_CHARGEABLE_CHANNEL&refId=3%2BH%2FrdeLWZPF9LRxobZc6w%3D%3D&trackingId=Rvjjor3l7Sgq30Jhz8L%2B3Q%3D%3D&trk=flagship3_search_srp_jobs,"About the job

Our client is a well-established organisation and is looking for someone to join their team due to expansion of business.




You would be responsible for:

Maintain and manage VMware vSphere and VMware Horizon VDI environments.
Perform daily administration, troubleshooting, and maintenance.
Provide 24/7 support for systems and networks.
Create and maintain technical documentation.
Conduct root-cause analysis and implement solutions within SLAs.
Coordinate with external parties for problem resolution.
Identify and implement process improvements.
Lead post-delivery projects and compile maintenance reports.




Requirements:

Must have a Bachelors/master’s in computer science or related fields.
Upto 4 years expertise in VMware vSphere and VMware Horizon VDI
Knowledge of IT infrastructure (OS, network, storage, backup).
SAN/NAS, networking (CCNA), virtualization, and backup/recovery application knowledge.
Experience in negotiation, conflict management, and vendor relations.
Excellent organizational and time management abilities.
Team player with strong initiative and independent work capability.




If you are keen to be part of the growth of an organization, and have the required skills, apply now for a confidential discussion.","['On-siteMatches your job preferences, workplace type is On-site. Full-timeMatches your job preferences, job type is Full-time.', '2 school alumni work here', 'Skills: VMware Horizon View, Desktop Virtualization, +3 more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about Eames Consulting']"
AFC Software Developer,Jobscentral,,,https://www.linkedin.com/jobs/view/4019761006/?eBP=NON_CHARGEABLE_CHANNEL&refId=BKOJOAr%2FXc7vpKpqBE5sxg%3D%3D&trackingId=uBU0LQFV93ozHoIdI%2BIwcw%3D%3D&trk=flagship3_search_srp_jobs,"About the job
We are seeking a skilled Software Developer with experience in JAVA/J2EE or C++ and Automated Fare Collection (AFC) systems to join our dynamic team. The ideal candidate will play a key role in designing, developing, and maintaining software solutions for our AFC systems, ensuring they meet the highest standards of performance and reliability.

Key Responsibilities


Develop, test, and maintain software applications using JAVA/J2EE or C++ for AFC systems.
Collaborate with cross-functional teams, including hardware engineers, system architects, and project managers, to deliver robust and scalable AFC solutions.
Implement software features and enhancements based on customer requirements and industry standards.
Debug and resolve software issues related to AFC systems in a timely manner.
Optimize software performance to ensure fast and efficient fare processing.
Participate in code reviews and contribute to the continuous improvement of development processes.
Provide technical support and documentation for AFC software components.


Qualifications


Bachelor’s degree in Computer Science, Software Engineering, or a related field.
Experience in software development with a strong focus on JAVA/J2EE or C++.
Hands-on experience with Automated Fare Collection (AFC) systems, including knowledge of industry standards and protocols.


For Interested Candidates

Kindly send you resume to: Dianne.Antonio@bgc-group.com, OR please click ‘Apply Now’.

We regret to inform that only candidates will be contacted.

Dianne Balmaceda Antonio

R1105287

BGC Group Pte Ltd

EA 05C3053","['HybridMatches your job preferences, workplace type is Hybrid. Full-timeMatches your job preferences, job type is Full-time. Entry level', 'Skills: Software Development, Jakarta EE, +5 more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about Jobscentral']"
Java Developer,Taleo Consulting,,2024-09-09,https://www.linkedin.com/jobs/view/4019757545/?eBP=NON_CHARGEABLE_CHANNEL&refId=BKOJOAr%2FXc7vpKpqBE5sxg%3D%3D&trackingId=hX9bOEuW7gVNNoQBoSHxyg%3D%3D&trk=flagship3_search_srp_jobs,"About the job

Required : 

•Solid knowledge of Java programming language is indispensable

•Good knowledge of the Spring framework

•Solid knowledge of SQL to be able to write complex queries (SQL Server)

•Rest API design and development

•Knowledge of clean and tested code writing

•Willing to work in (pick up) other programming languages and technology frameworks where appropriate. In particular C#

•Good troubleshooting skills to find out the root cause of issues and provide valuable suggestions to resolve the problem

•Good ability to translate business requirements into technical solutions with good design & and supportability

•Experience in Software Development Life Cycle E.g. Agile

•Good communication skills, especially when engaging with different stakeholders

•A team player with and ability to work with global teams effectively

•Ability to work under pressure and deal with constraints

•Strong discipline in documentation 




Desirable:

•Knowledge of front, middle, and back-office processes and functional design on commodity trading–including deal representation (both physical & and financial), MTMpricing, logistics, settlement, accounting, and controls

•Knowledge of BDD approach (ideally with cucumber)

•French speaker

•Knowledge of Microsoft Azure and Azure DevOps","['On-siteMatches your job preferences, workplace type is On-site. Full-timeMatches your job preferences, job type is Full-time. Mid-Senior level', '1 of 1 skill matches your profile - you may be a good fit', 'Applicant review time is typically 1-2 weeks Learn more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about Taleo Consulting']"
C++ Software Developer with verification,Gravitas Recruitment Group (Global) Ltd,,2024-09-09,https://www.linkedin.com/jobs/view/4019955954/?eBP=NON_CHARGEABLE_CHANNEL&refId=BKOJOAr%2FXc7vpKpqBE5sxg%3D%3D&trackingId=Z9A%2BSc%2F87BjRlA3Zx7Uh0A%3D%3D&trk=flagship3_search_srp_jobs,"About the job

We are currently working with renowned Quant Firms who have discreet, multiple openings within their teams in Singapore. 




We work with Quant firms who have shown company growth and pay attention to employee retention and satisfaction. You will be part of numerous exciting projects that will enhance and develop your current and new skillsets. 




If you are looking for your next change from another quant firm, or are looking to GET INTO Quant, please look at the requirements below and apply.




What they are searching for: 

Curious and intelligent talents who's main focus is to solve the problem 
Talents who have prior experience (7+ years) with strong coding abilities 
(MUST HAVE) Developers with prior experience in one of the following: understanding Data structures, market data/connectivity, or creating back testing/simulation platforms




Proven Necessary Skillsets:

C++
C++ on Linux platform
Python 
Prior experience within quant in either: Data structures, market data/connectivity, or backtesting/simulation platforms 
Low latency coding or experience in HFT","['On-siteMatches your job preferences, workplace type is On-site. Full-timeMatches your job preferences, job type is Full-time. Associate', '1 school alum works here', 'Skills: C++, Linux, +7 more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about Gravitas Recru...']"
Storage Engineer with verification,Ensign InfoSecurity,,2024-09-09,https://www.linkedin.com/jobs/view/4019961237/?eBP=NON_CHARGEABLE_CHANNEL&refId=BKOJOAr%2FXc7vpKpqBE5sxg%3D%3D&trackingId=aB%2BtCaZP6rt1pxuHTB3E8w%3D%3D&trk=flagship3_search_srp_jobs,"About the job

Duties and Responsibilities

Provide system & storage backup infrastructure engineering and support to security centric infrastructure projects
Perform online storage tuning, optimization and backup infrastructure configuration and maintenance
Provide new hardware specifications to stakeholders based on application needs and anticipated growth
Manage replication and other data movements during activities such as disaster recovery or migrations
Implementation of new system and storage solutions as well as creation of new baseline, policies and procedures




Requirements

Diploma/Degree in relevant IT or Engineering discipline from a recognized institution with 4 to 6 years of relevant working experience
Hands-on experience in Linux systems, SAN and NAS storage in terms of physical/virtual implementation and operation support
Knowledge in storage networking including SAN switches, FC, iSCSI, FCoE, iSCSI etc.
Experience in systems backup methodologies
Experience with capacity planning and systems/storage operations
Good communication skills with driven and motivated working attitude
Ability to excel and work effectively in a team




Preferred Skills /Qualities

Professional certifications in Linux, VMware or Storage solutions is desired




Other Special Working Conditions

Able to be on standby after office hours","['On-siteMatches your job preferences, workplace type is On-site. Full-timeMatches your job preferences, job type is Full-time. Associate', '2 connections work here · 22 school alumni work here', 'Skills: Linux, Operating Systems, +5 more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about Ensign InfoSec...']"
Software Applications Development Engineer with verification,"NTT DATA, Inc.",,2024-09-09,https://www.linkedin.com/jobs/view/4021230025/?eBP=NON_CHARGEABLE_CHANNEL&refId=BKOJOAr%2FXc7vpKpqBE5sxg%3D%3D&trackingId=G5a5Txy0hRPJyw%2BLzVLUcQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Make an impact with NTT DATA

Join a company that is pushing the boundaries of what is possible. We are renowned for our technical excellence and leading innovations, and for making a difference to our clients and society. Our workplace embraces diversity and inclusion – it’s a place where you can grow, belong and thrive.

Your day at NTT DATA

The Software Applications Development Engineer is a seasoned subject matter expert, responsible to manage system development, implementation and support of Banking Middleware applications based on the needs of the internal organization and / or external clients.

What You'll Be Doing

Key Responsibilities:

Responsible to manage system development, implementation and support of Banking Middleware applications, including: -


Gather and analyze requirements. 
Write various documentations in fulfilling banks SDLC process. 
Involved in design and development stage. 
Involved in unit testing as well as system integrated testing. 
Provide production and UAT support. 
System infra setup, application deployment, automation. 
Plan, prepare, and execute system rollout and implementations


Knowledge and Attributes:


Min. 5yr hands on experience in ANSI C and Unix Korn Shell programming. 
Working experience on Solaris platform is highly preferred. 
Familiar with SDLC process and experience on change management tools Aldon, BitBucket, Jenkins, Artifactory, GIT
Experience and knowledge with Oracle Tuxedo, IBM MQ Series will be big advantage. 
Experience and knowledge with NodeJS, MySQL, Docker, VMWare, JSON, is preferred (but not mandatory). 
Working experience in banking domain or financial industry is preferred
Knowledge and experience with Javascript/AS400/C++/Python is value added
Able to work independently and self-motivated. Good communication and documentation skills
Customer oriented and possess Can-Do attitude


Academic Qualifications and Certifications:


Bachelor's degree or equivalent in Information Technology or Computing or a related field. 


Requirements:


Possess good communication and interpersonal skills
Self-driven and ability to work as a team and independently


Workplace type: 

On-site Working

About NTT DATA

NTT DATA is a $30+ billion trusted global innovator of business and technology services. We serve 75% of the Fortune Global 100 and are committed to helping clients innovate, optimize and transform for long-term success. We invest over $3.6 billion each year in R&D to help organizations and society move confidently and sustainably into the digital future. As a Global Top Employer, we have diverse experts in more than 50 countries and a robust partner ecosystem of established and start-up companies. Our services include business and technology consulting, data and artificial intelligence, industry solutions, as well as the development, implementation and management of applications, infrastructure, and connectivity. We are also one of the leading providers of digital and AI infrastructure in the world. NTT DATA is part of NTT Group and headquartered in Tokyo.

Equal Opportunity Employer

NTT DATA is proud to be an Equal Opportunity Employer with a global culture that embraces diversity. We are committed to providing an environment free of unfair discrimination and harassment. We do not discriminate based on age, race, colour, gender, sexual orientation, religion, nationality, disability, pregnancy, marital status, veteran status, or any other protected category. Join our growing global team and accelerate your career with us. Apply today.","['HybridMatches your job preferences, workplace type is Hybrid. Full-timeMatches your job preferences, job type is Full-time. Mid-Senior level', '15 school alumni work here', 'Skills: Application Development, Programming, +8 more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about NTT DATA, Inc.']"
Software Engineer Intern with verification,Sofina,,,https://www.linkedin.com/jobs/view/4019959292/?eBP=NON_CHARGEABLE_CHANNEL&refId=BKOJOAr%2FXc7vpKpqBE5sxg%3D%3D&trackingId=DzB%2F8Q3Mb200a0ehwfSFMg%3D%3D&trk=flagship3_search_srp_jobs,"About the job

Your role 

During your internship, you will collaborate with the corporate IT team to enhance our internal tools, enabling us to identify promising companies early on. Additionally, you will closely work with the ‘investor-developer’ segment of the investment team, actively involved in developing these tools. You will support the team in

augmenting the back-end with new data sources and enhance the efficiency of the ETL pipelines and data architecture
improving the intelligent company and talent rating algorithms that allow us to identify promising companies early on
developing the deep learning algorithms that turn thousands of reports into industry-leading proprietary structured data
improving the AI-powered prediction algorithms that predict leading company indicators, like revenue, growth, etc.




Who we are looking for

A passionate back-end developer interested in the investment world. The ideal candidate :

has prior internship/work experience developing data-intensive applications, including building up ETL pipelines and transforming unstructured data. Having experience with cloud development, such as Azure or AWS (Amazon Web Services) is considered as a bonus
is fluent in Python and SQL (bonus: experience with deep learning algorithms and PySpark)
is a BSc/MSc student or recent graduate with a major in Computer Science or Engineering
takes initiatives and ambitious
has strong analytical and communication skills
is fluent in English




 Practical details

Location: Singapore
Length: 3-6 months (full-time)
Package: attractive internship-level salary
Work and residence permit required","['On-siteMatches your job preferences, workplace type is On-site. InternshipMatches your job preferences, job type is Internship. Internship', '1 school alum works here', '6 of 9 skills match your profile - you may be a good fit', 'Response time is typically 4 days Learn more', '', 'Find me similar jobs', 'How should I prepare for an interview?', 'Tell me more about Sofina']"
IT Infrastructure/Network Engineer/Technical Support,GLOBAL ISF PTE. LTD.,,2024-09-09,https://www.linkedin.com/jobs/view/4021227462/?eBP=NON_CHARGEABLE_CHANNEL&refId=BKOJOAr%2FXc7vpKpqBE5sxg%3D%3D&trackingId=d9RgkMKlL7r5ekAskaFjFA%3D%3D&trk=flagship3_search_srp_jobs,"About the job

Profile of ISFnet. Inc

◎ 22 years since the establishment of SES company specializing in IT infrastructure

◎ 15 bases in Japan, 4 bases overseas

* Under the global expansion

◎ More than 200 bilingual engineers are enrolled

* Bilingual support for multinational companies

◎ Selected as one of the ""Top 10 IT Service Companies"" by Silicon Valley IT Information Magazine

* Highly rated on a global scale

◎ Further expanding transactions with overseas companies in the future




[We are looking for engineers who can work in Singapore or Japan as a contracted employee]

We are looking for a wide range of people who have IT experience or who want to engage in IT work using English (and/or Japanese).




Job Outline

You will be involved in the project using English (and/or Japanese).

★Projects are decided based on experience.




Project example

◎ M365 inquiry support for domestic and overseas at a major financial service company

◎ Cloud and on-premises server monitoring, operation, and maintenance for overseas customers

◎ Network construction/migration project at a major mobile carrier company

◎ In-house SE including English support of a super famous general law firm

◎ Cloud environment Linux server construction at a major software company




Experiences/skills that can be utilized

◆ Translation and interpretation experience

◆ Qualified person such as TOEIC

◆ Practical experience in English and/or Japanese

◆ Practical experience in the IT industry(network, server, cloud, back_end engineer)




Location

・Singapore (Permanent Residence) or Japan (Full visa support)

★ Some projects allow remote work.

★ Applicants have a chance to be assigned globally to overseas in the future!




Working hours 9:00-18:00 (8 hours of actual work)

* Shift work is also available depending on the project.

* Overtime is about 7.4 hours a month on average

* Depending on the project, remote work may not be possible.




Salary

Need to discuss face to face","['HybridMatches your job preferences, workplace type is Hybrid. Contract Entry level', 'Skills: Computer Hardware Troubleshooting, Network Troubleshooting, +8 more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about this company']"
"Senior Developer (Application, ETL) with verification",Marina Bay Sands,,2024-09-09,https://www.linkedin.com/jobs/view/4019958135/?eBP=NON_CHARGEABLE_CHANNEL&refId=BKOJOAr%2FXc7vpKpqBE5sxg%3D%3D&trackingId=WoW%2FrjASXTtZ6jnN%2BRyuIA%3D%3D&trk=flagship3_search_srp_jobs,"About the job

At Marina Bay Sands, The ETL developer will be responsible for designing, developing, testing and implementing changes to Enterprise Data Warehouse and other applications utilizing data flow pipelines





The main tasks will include

:Develop, test and implement extraction, transformation and loading complex ETL and data integration pipeline
sDevelop, test and implement Reports and Visualization
sSupport Existing ETL / Data pipelines, Reporting application
sAnalyze and investigate data to ensure quality, identify and fix issue
sDevelop and maintain documentation of ETL and reporting application
sPerform technical reviews for other team member
sWork collaboratively with business analysts, project managers and architect
sWork collaboratively with Infrastructure, Network, Compliance and Operations team




s
For this role you nee

d:Hands-on IT professional with around 5 to 6 years of ETL Software Developme
ntExtensive experience in Microsoft Business Intelligence Stack including Azure Data Factory, Synapse analytics, SSIS and SS
RSExperience in Visualization tools, Preferably Power BI, Azure Fabric and Table
auStrong expertise in T-SQL programmi
ngA very good understanding of data warehouse concepts, change data capture, OLAP syste
msExperience in Azure DevO
psGood understanding of data migration, historical data load mechanis
msGood written and oral communication skill




s.","['On-siteMatches your job preferences, workplace type is On-site. Full-timeMatches your job preferences, job type is Full-time. Mid-Senior level', '40 school alumni work here', 'Skills: SQL Server Reporting Services (SSRS), Extract, Transform, Load (ETL), +1 more', '', 'Am I a good fit?', 'How can I best position myself?', 'Tell me about Marina Bay Sands']"
